03405.2*A,FD02,85TH AVENUE AIRSTRIP,ORANGE SPRINGS,FL,ASO,ORL,PR,29-29-05.8950N,082-01-19.3260W,PR,,NON-NPIAS,,N,,,0,0
03406.20*H,2FD7,AIR ORLANDO,ORLANDO,FL,ASO,ORL,PR,28-26-08.0210N,081-28-23.2590W,PR,,NON-NPIAS,,N,A,,0,18400
03406.31*H,3FD5,ARNOLD PALMER HOSPITAL,ORLANDO,FL,ASO,ORL,PR,28-31-21.0090N,081-22-49.2520W,PR,,NON-NPIAS,,N,,,0,0
03406.36*H,2FL5,BROOKSVILLE INTL AIRWAYS- INC,ORLANDO,FL,ASO,ORL,PR,28-25-26.0000N,081-27-35.0000W,PR,,NON-NPIAS,,N,,,0,53800
03406.24*H,FD99,DR P PHILLIPS HOSPITAL,ORLANDO,FL,ASO,ORL,PR,28-25-43.0220N,081-28-38.2590W,PR,,NON-NPIAS,,N,,,0,93950
03408.*A,ORL,EXECUTIVE,ORLANDO,FL,ASO,ORL,PU,28-32-43.7000N,081-19-58.5000W,PU,,Reliever,,Y,100  100LLA,AFRT  AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES  SURV,172,0
03406.11*H,37FA,FLORIDA HOSPITAL,ORLANDO,FL,ASO,ORL,PR,28-34-32.0020N,081-22-06.2490W,PR,,NON-NPIAS,,N,,,0,0
03406.22*H,FD36,FLORIDA HOSPITAL EAST ORLANDO,ORLANDO,FL,ASO,ORL,PR,28-32-26.7000N,081-16-51.0000W,PR,,NON-NPIAS,,N,,,0,14040
03406.40*H,FL76,HELI-PARTNERS I-DRIVE,ORLANDO,FL,ASO,ORL,PR,27-23-04.0000N,081-29-07.0000W,PR,,NON-NPIAS,,N,,,2,10176
03406.39*H,97FD,HELICOPTERS INTL,ORLANDO,FL,ASO,ORL,PR,28-27-51.8300N,081-27-35.8800W,PR,,NON-NPIAS,,N,,,2,0
03407.2*A,ISM,KISSIMMEE GATEWAY,ORLANDO,FL,ASO,ORL,PU,28-17-23.3000N,081-26-13.5000W,PU,,Reliever,,Y,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES,125,0
03406.*C,91FL,LAKE CONWAY NORTH,ORLANDO,FL,ASO,ORL,PR,28-28-45.0140N,081-22-03.2510W,PR,,NON-NPIAS,,N,,,1,0
03406.33*C,89FL,LAKE HIAWASSEE,ORLANDO,FL,ASO,ORL,PR,28-31-45.0100N,081-28-51.2600W,PR,,NON-NPIAS,,N,,,1,800
03407.15*A,54FD,LM-ETS,ORLANDO,FL,ASO,NONE,PR,28-22-03.0000N,081-04-34.0000W,PR,,NON-NPIAS,,N,,,4,0
03407.09*H,82FD,LOCKHEED MARTIN,ORLANDO,FL,ASO,ORL,PR,28-26-48.4900N,081-27-03.6900W,PR,,NON-NPIAS,,N,,,0,0
03406.18*H,32FL,MEYER,ORLANDO,FL,ASO,ORL,PR,28-30-05.0120N,081-26-39.2560W,PR,,NON-NPIAS,,N,,,0,0
03408.4*H,27FA,ORANGE COUNTY SHERIFF'S OFFICE,ORLANDO,FL,ASO,ORL,PR,28-30-27.0110N,081-24-48.2540W,PU,,NON-NPIAS,,N,,,1,0
03407.*A,MCO,ORLANDO INTL,ORLANDO,FL,ASO,ORL,PU,28-25-45.8000N,081-18-32.4000W,PU,I E S 05/1973,Primary,Large,Y,100LLA,AFRT  CARGO,37,47975
03406.21*H,FD28,ORLANDO RGNL MEDICAL CENTER,ORLANDO,FL,ASO,ORL,PR,28-31-31.0090N,081-22-37.2510W,PR,,NON-NPIAS,,N,A,,0,0
03407.1*A,SFB,ORLANDO SANFORD INTL,ORLANDO,FL,ASO,ORL,PU,28-46-37.1000N,081-14-05.7000W,PU,I D S 02/1989,Primary,Small,Y,100LLA,AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,329,0
03406.29*H,7FA5,PREMIUM,ORLANDO,FL,ASO,ORL,PR,28-23-21.0000N,081-29-19.0000W,PR,,NON-NPIAS,,N,,,0,0
03406.113*H,26FA,PRINCETON HOSPITAL,ORLANDO,FL,ASO,ORL,PR,28-34-06.0040N,081-26-02.2550W,PR,,NON-NPIAS,,N,,,0,169722
03406.14*A,01FA,RYBOLT RANCH,ORLANDO,FL,ASO,ORL,PR,28-35-21.9970N,081-08-39.2290W,PR,,NON-NPIAS,,N,,,1,0
03406.38*C,12FL,TIMBERLACHEN,ORLANDO,FL,ASO,ORL,PR,28-35-34.0000N,081-24-14.0000W,PR,,NON-NPIAS,,N,,,1,0
03406.34*H,0FL7,WKMG-TV,ORLANDO,FL,ASO,ORL,PR,28-35-38.7000N,081-25-11.6000W,PR,,NON-NPIAS,,N,,,0,0
03406.3*H,13FD,YELVINGTON,ORLANDO,FL,ASO,ORL,PR,28-31-07.0090N,081-22-59.2520W,PR,,NON-NPIAS,,N,,,0,0
03406.1*C,98FL,SAND LAKE,ORLANDO/BUENA VISTA,FL,ASO,ORL,PR,28-26-01.0220N,081-29-29.2600W,PR,,NON-NPIAS,,N,,,1,0
03411.2*A,04FL,CROSS CREEK FARMS,ORMOND,FL,ASO,ORL,PR,29-14-21.9290N,081-13-19.2180W,PR,,NON-NPIAS,,N,,,2,0
03411.11*A,0FD0,BIG 'G',ORMOND BEACH,FL,ASO,ORL,PR,29-16-02.9260N,081-13-48.2200W,PR,,NON-NPIAS,,N,,,2,0
03411.*A,OMN,ORMOND BEACH MUNI,ORMOND BEACH,FL,ASO,ORL,PU,29-18-04.1000N,081-06-49.7000W,PU,,Reliever,,Y,100LLA,CHTR  INSTR  RNTL  SALES,140,0
03412.*H,3FA5,RICHARD KOHLER,OSTEEN,FL,ASO,ORL,PR,28-46-50.0000N,081-06-55.0000W,PR,,NON-NPIAS,,N,,,0,0
03414.1*C,98FD,LAKE JESSUP,OVIEDO,FL,ASO,ORL,PR,28-43-00.9830N,081-13-59.2320W,PR,,NON-NPIAS,,N,,,1,0
03415.*A,31FA,S & S AVION RANCH,OXFORD,FL,ASO,ORL,PR,28-57-33.0000N,082-08-03.0000W,PR,,NON-NPIAS,,N,,,9,79772
03416.*A,NRQ,SPENCER NOLF,PACE,FL,ASO,ORL,PR,30-37-00.0000N,087-08-00.0000W,MN,,NON-NPIAS,,N,,,0,6240
03419.1*A,PHK,PALM BEACH CO GLADES,PAHOKEE,FL,ASO,ORL,PU,26-47-06.1000N,080-41-36.1000W,PU,,General Aviation,,N,100LLA,PAJA,9,0
03421.01*H,30FL,COLUMBIA PUTNAM COMMUNITY HOSPITAL,PALATKA,FL,ASO,ORL,PR,29-38-33.8900N,081-41-33.3000W,PR,,NON-NPIAS,,N,,,0,0
03421.*A,28J,PALATKA MUNI - LT KAY LARKIN FIELD,PALATKA,FL,ASO,ORL,PU,29-39-30.1769N,081-41-22.2110W,PU,,General Aviation,,N,100LLA+,INSTR  PAJA  RNTL,48,0
03422.31*H,2FL7,PORTA TARGET,PALM BAY,FL,ASO,ORL,PR,27-55-27.0800N,080-36-49.2000W,PR,,NON-NPIAS,,N,,,0,0
03422.54*H,87FD,PALM BEACH GARDENS MEDICAL CENTER,PALM BEACH GARDENS,FL,ASO,ORL,PR,26-49-43.2900N,080-05-07.3300W,PR,,NON-NPIAS,,N,,,0,0
03422.52*H,1FD7,PGA NATIONAL,PALM BEACH GARDENS,FL,ASO,ORL,PR,26-49-58.2190N,080-08-36.1570W,PR,,NON-NPIAS,,N,,,0,0
03423.3*A,FIN,FLAGLER EXECUTIVE,PALM COAST,FL,ASO,ORL,PU,29-27-56.5209N,081-12-31.3852W,PU,,General Aviation,,Y,100LLA,CHTR  INSTR  RNTL,63,0
03423.2*H,61FD,FLORIDA HOSPITAL-FLAGLER,PALM COAST,FL,ASO,ORL,PR,29-28-44.0000N,081-11-30.0000W,PR,,NON-NPIAS,,N,,,0,0
03091.01*H,1FD8,MEMORIAL HOSPITAL-FLAGLER HELISTOP,PALM COAST,FL,ASO,ORL,PR,29-28-06.9100N,081-15-11.2280W,PR,,NON-NPIAS,,N,,,0,0
03426.19*C,FA84,LAKE TARPON,PALM HARBOR,FL,ASO,NONE,PR,28-07-30.0000N,082-43-37.0000W,PR,,NON-NPIAS,,N,,,1,0
03423.5*A,FL73,LYKES PALMDALE,PALMDALE,FL,ASO,ORL,PR,26-56-52.2080N,081-19-07.2610W,PR,,NON-NPIAS,,N,,,0,0
03424.12*A,48X,AIRPORT MANATEE,PALMETTO,FL,ASO,ORL,PU,27-38-33.3500N,082-31-11.7000W,PR,,NON-NPIAS,,N,100LL,INSTR  RNTL,39,0
03427.*A,2J0,WAKULLA COUNTY,PANACEA,FL,ASO,ORL,PU,29-59-22.0400N,084-23-43.4100W,PU,,NON-NPIAS,,N,,,15,0
03430.03*H,36FD,BAY HELICOPTERS,PANAMA CITY,FL,ASO,ORL,PR,30-11-37.7230N,085-39-40.7410W,PR,,NON-NPIAS,,N,,,0,0
03430.06*H,8FL4,BAY MEDICAL CENTER,PANAMA CITY,FL,ASO,ORL,PR,30-09-28.0000N,085-38-58.0000W,PR,,NON-NPIAS,,N,,,0,0
03430.11*C,4FD4,BAY SEAPLANES,PANAMA CITY,FL,ASO,ORL,PR,30-11-05.7260N,085-44-59.7510W,PR,,NON-NPIAS,,N,100LL,,1,600
03430.13*H,27FD,COASTAL HELICOPTERS INC,PANAMA CITY,FL,ASO,ORL,PR,30-16-19.7130N,085-31-14.7260W,PR,,NON-NPIAS,,N,,,0,0
03430.12*C,4FD5,GRAND LAGOON,PANAMA CITY,FL,ASO,ORL,PR,30-08-05.7300N,085-44-02.7480W,PR,,NON-NPIAS,,N,100LL,,1,0
03430.15*H,70FD,GULF COAST HELICOPTERS,PANAMA CITY,FL,ASO,ORL,PR,30-14-20.0000N,085-33-28.0000W,PR,,NON-NPIAS,,N,,,0,0
03430.04*H,99FD,HELI-TECH INC,PANAMA CITY,FL,ASO,ORL,PR,30-12-40.7230N,085-41-29.7440W,PR,,NON-NPIAS,,N,,,0,0
03430.01*H,NBV,NAVAL SURFACE WARFARE CENTER PANAMA CITY,PANAMA CITY,FL,ASO,ORL,PR,30-10-30.6000N,085-45-09.0000W,MN,,NON-NPIAS,,N,,,0,0
03430.3*A,ECP,NORTHWEST FLORIDA BEACHES INTL,PANAMA CITY,FL,ASO,ORL,PU,30-21-29.7000N,085-47-44.2000W,PU,I B S 05/2010,Primary,Small,Y,100LLA,INSTR  RNTL,110,0
03430.05*H,FA20,POST ELECTRIC INC,PANAMA CITY,FL,ASO,ORL,PR,30-12-28.7230N,085-40-32.7420W,PR,,NON-NPIAS,,N,,,0,0
03430.2*A,75FL,SANDY CREEK AIRPARK,PANAMA CITY,FL,ASO,ORL,PR,30-06-08.7260N,085-28-44.7190W,PR,,NON-NPIAS,,N,,,15,0
03430.*A,PAM,TYNDALL AFB,PANAMA CITY,FL,ASO,ORL,PR,30-04-10.4400N,085-34-31.4900W,MA,,NON-NPIAS,,Y,B+,,0,0
03430.62*H,FA34,BEACH MOSQUITO CONTROL DISTRICT,PANAMA CITY BEACH,FL,ASO,ORL,PR,30-12-30.7200N,085-49-39.7500W,PR,,NON-NPIAS,,N,,,0,0
03430.6*H,0FD1,PANHANDLE HELICOPTER LLC,PANAMA CITY BEACH,FL,ASO,ORL,PR,30-12-50.7270N,085-52-19.7630W,PR,,NON-NPIAS,,N,,,0,0
03430.14*H,65FD,YELLOW WHIRLEY BIRD,PANAMA CITY BEACH,FL,ASO,ORL,PR,30-11-56.0000N,085-49-42.0000W,PR,,NON-NPIAS,,N,,,0,0
03432.7*H,FA21,MEMORIAL HOSPITAL WEST HELISTOP,PEMBROKE PINES,FL,ASO,ORL,PR,26-00-47.1700N,080-18-40.1800W,PR,,NON-NPIAS,,N,,,0,0
03433.4*H,FL85,BAPTIST HOSPITAL,PENSACOLA,FL,ASO,ORL,PR,30-25-45.7110N,087-13-51.8950W,PR,,NON-NPIAS,,N,,,1,0
03433.2*A,82J,FERGUSON,PENSACOLA,FL,ASO,ORL,PU,30-23-53.7000N,087-20-56.0000W,PR,,NON-NPIAS,,N,100LLA,AVNCS  CHTR  INSTR  RNTL,31,0
03435.*A,PNS,PENSACOLA INTL,PENSACOLA,FL,ASO,ORL,PU,30-28-24.3320N,087-11-11.8040W,PU,I C S 04/2005,Primary,Small,Y,100  100LLA,AMB  CHTR  INSTR  RNTL  SALES,102,0
03435.5*A,NPA,PENSACOLA NAS/FORREST SHERMAN FIELD,PENSACOLA,FL,ASO,ORL,PR,30-21-11.7820N,087-19-04.6904W,MN,,NON-NPIAS,,Y,,,0,0
03433.12*H,9FD1,SACRED HEART HOSPITAL,PENSACOLA,FL,ASO,ORL,PR,30-28-33.7000N,087-12-42.8940W,PR,,NON-NPIAS,,N,,,0,0
03437.*A,NUN,SAUFLEY FIELD NOLF,PENSACOLA,FL,ASO,ORL,PR,30-28-11.0000N,087-20-17.0000W,MN,,NON-NPIAS,,N,,,0,0
03434.2*H,FL24,WEST FLORIDA RGNL MEDICAL CENTER,PENSACOLA,FL,ASO,ORL,PR,30-30-00.7060N,087-14-59.8990W,PR,,NON-NPIAS,,N,,,0,0
03440.18*H,46FA,PERDIDO KEY FIRE STATION,PERDIDO KEY,FL,ASO,ORL,PR,30-17-30.0000N,087-28-10.0000W,PR,,NON-NPIAS,,N,,,0,0
03442.03*A,FA32,CIRCLE P,PERRY,FL,ASO,ORL,PR,30-06-12.0000N,083-27-01.0000W,PR,,NON-NPIAS,,N,,,1,0
03442.04*H,0FA2,DOCTORS MEMORIAL HOSPITAL #2,PERRY,FL,ASO,ORL,PR,30-07-11.1111N,083-35-33.8345W,PR,,NON-NPIAS,,N,,,0,0
03442.02*A,FA29,LUMAR FIELD,PERRY,FL,ASO,ORL,PR,30-07-51.0000N,083-32-58.0000W,PR,,NON-NPIAS,,N,,,2,0
03442.*A,40J,PERRY-FOLEY,PERRY,FL,ASO,ORL,PU,30-04-09.4000N,083-34-50.1000W,PU,,General Aviation,,N,100LLA,AGRI  AMB  INSTR  RNTL,14,0
03443.1*A,2J8,PIERSON MUNI,PIERSON,FL,ASO,ORL,PU,29-15-00.1000N,081-27-33.6000W,PU,,NON-NPIAS,,N,,GLD  INSTR  SALES  TOW,12,0
03443.31*H,4FD6,PINE ISLAND HELISTOP,PINE ISLAND CENTER,FL,ASO,ORL,PR,26-36-24.2690N,082-06-39.3320W,PU,,NON-NPIAS,,N,,,0,0
03443.35*H,95FL,PINELLAS COUNTY MOSQUITO CONTROL,PINELLAS PARK,FL,ASO,ORL,PR,27-52-32.0840N,082-41-21.3580W,PU,,NON-NPIAS,,N,,,0,0
03443.4*A,FA54,CORAL CREEK,PLACIDA,FL,ASO,ORL,PR,26-51-13.4700N,082-15-09.3700W,PR,,NON-NPIAS,,N,100LLA+,,0,0
03443.5*H,41FD,ROTUNDA,PLACIDA,FL,ASO,ORL,PR,26-53-45.0000N,082-14-30.0000W,PR,,NON-NPIAS,,N,,,0,105356
03446.01*U,9FD2,BLACKWATER CREEK,PLANT CITY,FL,ASO,ORL,PR,28-08-13.0520N,082-08-47.3060W,PR,,NON-NPIAS,,N,,,2,0
03446.02*A,79FD,MIDWAY LAKE,PLANT CITY,FL,ASO,ORL,PR,28-02-31.0500N,082-05-32.3000W,PR,,NON-NPIAS,,N,,,4,0
03446.*A,PCM,PLANT CITY,PLANT CITY,FL,ASO,ORL,PU,28-00-00.6000N,082-09-47.9000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES,84,0
03448.16*H,24FD,POINCIANA MEDICAL CENTER,POINCIANA,FL,ASO,ORL,PR,28-08-41.0000N,081-28-32.0000W,PR,,NON-NPIAS,,N,,,0,0
03449.11*A,4FD7,FLANDERS FIELD,POLK CITY,FL,ASO,ORL,PR,28-12-23.0490N,081-49-40.2820W,PR,,NON-NPIAS,,N,,,0,0
03449.12*A,FA08,ORLAMPA INC,POLK CITY,FL,ASO,ORL,PR,28-10-01.0550N,081-48-29.2830W,PR,,NON-NPIAS,,N,,,10,37240
03450.*A,78FL,POMONA LANDING,POMONA PARK,FL,ASO,ORL,PR,29-30-07.8900N,081-34-42.2700W,PR,,NON-NPIAS,,N,,,1,103087
03451.2*H,28FA,N BROWARD MEDICAL CENTER,POMPANO BEACH,FL,ASO,ORL,PR,26-16-42.2890N,080-07-19.1590W,PU,,NON-NPIAS,,N,,,0,0
03451.*A,PMP,POMPANO BEACH AIRPARK,POMPANO BEACH,FL,ASO,ORL,PU,26-14-50.6429N,080-06-40.3490W,PU,,General Aviation,,Y,100LLA,AMB  AVNCS  CHTR  INSTR  RNTL  SALES,126,0
03451.8*A,20FL,LAKE SUZY ESTATES,PORT CHARLOTTE,FL,ASO,ORL,PR,27-02-33.2040N,082-02-37.3160W,PR,,NON-NPIAS,,N,,,7,0
03451.81*H,FA01,ST JOSEPH HOSPITAL,PORT CHARLOTTE,FL,ASO,ORL,PR,26-59-37.2500N,082-05-42.7700W,PR,,NON-NPIAS,,N,,,0,0
03453.2*A,A51,COSTIN,PORT ST JOE,FL,ASO,ORL,PU,29-45-30.7570N,085-17-20.7050W,PR,,NON-NPIAS,,N,,,5,0
03453.53*H,FL22,ST LUCIE MEDICAL CENTER,PORT ST LUCIE,FL,ASO,ORL,PR,27-17-18.4100N,080-17-34.2700W,PR,,NON-NPIAS,,N,,,0,0
03453.21*H,8FA5,SACRED HEART HOSPITAL ON THE GULF,PORT ST.  JOE,FL,ASO,ORL,PR,29-46-42.1600N,085-17-19.9700W,PR,,NON-NPIAS,,N,,,0,0
03453.51*A,FD24,SOUTHERN FRUIT GROVES,PORT ST. LUCIE,FL,ASO,ORL,PR,27-13-16.1680N,080-31-14.1950W,PR,,NON-NPIAS,,N,,,0,0
03200.14*A,FL37,TREASURE COAST AIRPARK,PORT ST. LUCIE,FL,ASO,ORL,PR,27-14-18.1660N,080-29-29.1930W,PR,,NON-NPIAS,,N,,,8,2190
03455.24*A,40FL,ADANA AIRFIELD,PUNTA GORDA,FL,ASO,ORL,PR,26-57-09.2900N,081-52-15.3900W,PR,,NON-NPIAS,,N,,,1,0
03455.23*H,8FL9,BURNT STORE ROAD,PUNTA GORDA,FL,ASO,ORL,PR,26-50-47.8700N,082-01-20.0200W,PR,,NON-NPIAS,,N,,,0,0
03455.2*A,6FL3,PAYSON RANCH,PUNTA GORDA,FL,ASO,ORL,PR,26-56-14.2120N,081-34-01.2800W,PR,,NON-NPIAS,,N,,,0,0
03455.*A,PGD,PUNTA GORDA,PUNTA GORDA,FL,ASO,ORL,PU,26-55-08.1756N,081-59-27.3329W,PU,I C S 08/1975,Primary,Non-Hub,Y,100LLA    A+,CHTR  INSTR  RNTL,330,0
03455.1*A,F13,SHELL CREEK AIRPARK,PUNTA GORDA,FL,ASO,ORL,PU,26-58-07.0000N,081-54-58.7000W,PR,,NON-NPIAS,,N,,AGRI  PAJA,4,0
03459.01*H,29FD,GADSDEN MEMORIAL HOSPITAL,QUINCY,FL,ASO,ORL,PR,30-34-13.7030N,084-32-59.6790W,PU,,NON-NPIAS,,N,,,0,0
03459.*A,2J9,QUINCY MUNI,QUINCY,FL,ASO,ORL,PU,30-35-52.3350N,084-33-26.7300W,PU,,General Aviation,,N,100LL,PAJA,49,30
03459.02*A,49FD,WATSON FARM,QUINCY,FL,ASO,ORL,PR,30-36-43.0000N,084-38-30.0000W,PR,,NON-NPIAS,,N,,,2,0
03462.7*A,FL28,STATE PRISON FIELD,RAIFORD,FL,ASO,ORL,PR,30-03-20.8600N,082-10-20.3920W,PU,,NON-NPIAS,,N,,,0,0
03462.8*A,FA50,WINGS-N-WHEELS,REDDICK,FL,ASO,ORL,PR,29-21-40.9020N,082-08-59.3390W,PR,,NON-NPIAS,,N,,,2,12000
03462.98*A,2RR,RIVER RANCH RESORT,RIVER RANCH,FL,ASO,ORL,PU,27-46-45.6000N,081-12-14.1000W,PR,,NON-NPIAS,,N,100LL,,0,0
03462.97*A,2FL8,TIGER LAKE,RIVER RANCH,FL,ASO,ORL,PR,27-53-01.0800N,081-21-47.2500W,PR,,NON-NPIAS,,N,,,1,0
03463.019*H,58FA,ST JOSEPH'S HOSPITAL,RIVERVIEW,FL,ASO,ORL,PR,27-47-13.1000N,082-20-44.6000W,PR,,NON-NPIAS,,N,,,0,0
03463.02*H,32FD,STAR AVIATION,RIVERVIEW,FL,ASO,ORL,PR,27-54-16.0000N,082-23-00.0000W,PR,,NON-NPIAS,,N,,,0,0
03463.5*C,34FA,GEZIK,ROCKLEDGE,FL,ASO,ORL,PR,28-15-07.0000N,080-40-08.0000W,PR,,NON-NPIAS,,N,,,1,0
03463.41*H,8FD4,WUESTHOFF HOSPITAL EMERGENCY,ROCKLEDGE,FL,ASO,ORL,PR,28-20-10.0240N,080-43-49.1940W,PR,,NON-NPIAS,,N,,,0,0
03464.81*H,18FL,BAHIA BEACH,RUSKIN,FL,ASO,ORL,PR,27-43-47.1050N,082-28-31.3410W,PR,,NON-NPIAS,,N,,,0,0
03466.1*H,36FL,MEASE COUNTRYSIDE HOSPITAL,SAFETY HARBOR,FL,ASO,ORL,PR,28-02-20.0630N,082-42-28.3600W,PR,,NON-NPIAS,,N,,,0,0
03468.03*A,FL46,BARTRAM FARMS AIR PARK,SAINT AUGUSTINE,FL,ASO,NONE,PR,29-49-16.2400N,081-29-49.4100W,PR,,NON-NPIAS,,N,,,118,80304
03471.03*H,3FA3,SOUTHFORK,SAINT CLOUD,FL,ASO,ORL,PR,28-13-37.0000N,081-21-59.5000W,PR,,NON-NPIAS,,N,,,0,110427
03480.*A,8FA4,COE FIELD,SAMSULA,FL,ASO,ORL,PR,29-00-37.6000N,081-07-56.9000W,PR,,NON-NPIAS,,N,,,3,0
03481.19*A,34FL,BNCFL,SAN MATEO,FL,ASO,NONE,PR,29-34-51.0850N,081-35-30.0740W,PR,,NON-NPIAS,,N,,,1,0
03481.02*H,2FA8,CENTRAL FLORIDA REGIONAL HOSPITAL,SANFORD,FL,ASO,ORL,PR,28-48-49.2500N,081-17-01.4300W,PR,,NON-NPIAS,,N,,,0,25000
03481.01*C,FL55,SANFORD,SANFORD,FL,ASO,ORL,PR,28-49-22.0000N,081-15-48.0000W,PR,,NON-NPIAS,,N,,,0,0
03481.3*H,4FD9,BOWMAN'S BEACH HELISTOP,SANIBEL,FL,ASO,ORL,PR,26-27-45.2890N,082-09-24.3400W,PU,,NON-NPIAS,,N,,,0,0
03481.31*H,4FD8,CAPTIVA,SANIBEL,FL,ASO,ORL,PR,26-32-30.2790N,082-11-31.3400W,PU,,NON-NPIAS,,N,,,0,500
03483.11*H,FA22,DOVE,SARASOTA,FL,ASO,ORL,PR,27-20-00.1650N,082-25-48.3410W,PR,,NON-NPIAS,,N,,,0,0
03483.4*A,22FA,HIDDEN RIVER,SARASOTA,FL,ASO,ORL,PR,27-18-11.1690N,082-16-21.3280W,PR,,NON-NPIAS,,N,,,34,0
03483.14*A,FA77,LOWE'S,SARASOTA,FL,ASO,ORL,PR,27-19-51.1650N,082-17-26.3290W,PR,,NON-NPIAS,,N,,,5,0
03483.5*H,FA33,MOSQUITO CTL,SARASOTA,FL,ASO,ORL,PR,27-16-21.0000N,082-21-58.0000W,PR,,NON-NPIAS,,N,,,0,0
03483.12*H,6FL6,SARASOTA DEPT OF FIRE-RESCUE EAST SIDE,SARASOTA,FL,ASO,ORL,PR,27-20-20.1650N,082-29-47.3470W,PU,,NON-NPIAS,,N,,,0,0
03483.1*H,FA23,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,ASO,ORL,PR,27-19-04.1670N,082-31-47.3500W,PR,,NON-NPIAS,,N,,,0,0
03483.13*A,4FL8,SCHWARTZ FARMS INC,SARASOTA,FL,ASO,ORL,PR,27-20-37.1630N,082-19-02.3320W,PR,,NON-NPIAS,,N,,,1,0
03484.*A,SRQ,SARASOTA/BRADENTON INTL,SARASOTA/BRADENTON,FL,ASO,ORL,PU,27-23-43.6000N,082-33-15.8000W,PU,I C S 05/1973,Primary,Small,Y,100LLA    A+,AVNCS  CHTR  INSTR  RNTL  SALES,240,123963
03486.*A,3FD6,TRADEWINDS AERODROME,SCOTTSMOOR,FL,ASO,ORL,PR,28-45-50.9700N,080-51-14.1930W,PR,,NON-NPIAS,,N,,,15,0
03489.12*C,81FL,AMBERSAND BEACH,SEBASTIAN,FL,ASO,ORL,PR,27-49-33.6210N,080-25-52.6760W,PR,,NON-NPIAS,,N,,,1,0
03489.*C,0FD6,FULTON,SEBASTIAN,FL,ASO,ORL,PR,27-54-27.0800N,080-29-11.1880W,PR,,NON-NPIAS,,N,,,1,0
03489.1*A,X26,SEBASTIAN MUNI,SEBASTIAN,FL,ASO,ORL,PU,27-48-47.7000N,080-29-44.1000W,PU,,General Aviation,,N,100LL,CHTR  PAJA  RNTL,36,0
03493.05*H,FA52,FLORIDA HOSPITAL-SEBRING,SEBRING,FL,ASO,ORL,PR,27-32-16.9440N,081-30-33.3864W,PR,,NON-NPIAS,,N,,,0,0
03493.02*H,9FD3,HIGHLANDS RGNL MEDICAL CENTER,SEBRING,FL,ASO,ORL,PR,27-27-56.1350N,081-25-56.2640W,PU,,NON-NPIAS,,N,,,0,0
03493.04*C,9FL3,LAKE JOSEPHINE,SEBRING,FL,ASO,ORL,PR,27-23-49.0000N,081-25-36.0000W,PR,,NON-NPIAS,,N,,,2,0
03493.*A,SEF,SEBRING RGNL,SEBRING,FL,ASO,ORL,PU,27-27-23.0000N,081-20-32.6000W,PU,,General Aviation,,N,100LLA    MOGAS,AMB  INSTR  RNTL  SALES,69,0
03494.9*H,88FL,SAILFISH POINT,SEWALL'S POINT,FL,ASO,ORL,PR,27-10-11.1770N,080-09-24.1600W,PR,,NON-NPIAS,,N,,,0,0
03500.*A,6FL2,KILPATRICK FARM,SNEADS,FL,ASO,ORL,PR,30-43-38.6890N,084-55-03.7200W,PR,,NON-NPIAS,,N,,,2,0
03505.01*A,FL41,OKEELANTA,SOUTH BAY,FL,ASO,ORL,PR,26-34-52.2530N,080-45-21.2160W,PR,,NON-NPIAS,,N,,,0,0
03505.3*H,FA79,DOAN,SOUTH DAYTONA,FL,ASO,ORL,PR,29-09-55.9360N,081-01-38.2000W,PR,,NON-NPIAS,,N,,,0,0
03468.01*H,38FL,FLAGLER HOSPITAL,ST AUGUSTINE,FL,ASO,ORL,PR,29-51-43.8890N,081-19-00.2590W,PR,,NON-NPIAS,,N,,,0,0
03468.*A,SGJ,NORTHEAST FLORIDA RGNL,ST AUGUSTINE,FL,ASO,ORL,PU,29-57-33.3000N,081-20-23.0000W,PU,I A S 09/1986,Primary,Non-Hub,Y,100LLA,AMB  AVNCS  CHTR  INSTR  RNTL  SALES,190,0
03468.1*A,14FD,SUNSHINE FARMS,ST AUGUSTINE,FL,ASO,ORL,PR,29-56-56.8790N,081-29-25.2940W,PR,,NON-NPIAS,,N,,,0,0
03471.1*A,72FL,GATOR AIRPARK,ST CLOUD,FL,ASO,ORL,PR,28-09-27.0560N,081-14-05.2680W,PR,,NON-NPIAS,,N,,,6,0
03471.21*A,FD37,GENTRY,ST CLOUD,FL,ASO,ORL,PR,28-08-14.0570N,081-15-48.2480W,PR,,NON-NPIAS,,N,,,0,0
03471.3*A,57FA,LAKE X,ST CLOUD,FL,ASO,ORL,PR,28-12-31.0480N,081-07-09.2340W,PR,,NON-NPIAS,,N,,,0,0
03471.02*C,FA78,ROBINESTTE,ST CLOUD,FL,ASO,ORL,PR,28-19-58.8000N,081-15-00.0000W,PR,,NON-NPIAS,,N,,,1,16300
03471.01*H,FD52,ST CLOUD HOSPITAL,ST CLOUD,FL,ASO,ORL,PR,28-14-38.0500N,081-18-12.4100W,PR,,NON-NPIAS,,N,,,0,0
